Código Município Completo,Município,Nome_Município,latitude,longitude,altitude,Microrregião Geográfica,UF,Mesorregião Geográfica
2703007,3007,Ibateguara,-8.94303246930982,-35.846344601937901,409.16644600000001,8,27,3
2703106,3106,Igaci,-9.5336886594646497,-36.62815971645,236.34543300000001,5,27,2
2703205,3205,Igreja Nova,-10.129298837172801,-36.653345012518002,13.81683,13,27,3
2703304,3304,Inhapi,-9.2238987733318396,-37.752636521046,393.41261600000001,1,27,1
2703403,3403,Jacaré dos Homens,-9.6366588283155892,-37.207833409017702,144.25143399999999,4,27,1
2703502,3502,Jacuípe,-8.8403005075640504,-35.460997508123597,93.402702000000005,9,27,3
2703601,3601,Japaratinga,-9.0889743543445789,-35.258658354031297,17.555627999999999,10,27,3
2703700,3700,Jaramataia,-9.6583519387639196,-37.003595913230797,169.10715999999999,4,27,1
2703759,3759,Jequiá da Praia,-9.6583519387639196,-37.003595913230797,169.10715999999999,12,27,3
2703809,3809,Joaquim Gomes,-9.1359791462940905,-35.749030258912001,98.490673999999999,9,27,3
2703908,3908,Jundiá,-8.9388767541622816,-35.555597297535499,102.92644900000001,9,27,3
2704005,4005,Junqueiro,-9.931610389742449,-36.471521822223202,169.91849500000001,12,27,3
2704104,4104,Lagoa da Canoa,-9.8308756565044604,-36.735789260001795,279.38058899999999,6,27,2
2704203,4203,Limoeiro de Anadia,-9.7386131678144903,-36.503897086500004,141.11264600000001,6,27,2
2704302,4302,Maceió,-9.6608221516311392,-35.701629913489498,11.017791000000001,11,27,3
2704401,4401,Major Isidoro,-9.5266440679399391,-36.984799614224102,189.75904299999999,4,27,1
2704500,4500,Maragogi,-8.9884765095666594,-35.197071276285101,11.271148,10,27,3
2704609,4609,Maravilha,-9.2339970633531401,-37.356635422048093,366.39108399999998,3,27,1
2704708,4708,Marechal Deodoro,-9.73915570244381,-35.893068698845298,6.707611,11,27,3
2704807,4807,Maribondo,-9.5772499560083588,-36.306602898538102,162.22355999999999,5,27,2
2704906,4906,Mar Vermelho,-9.44777264348944,-36.385040024027198,550.31113300000004,5,27,2
2705002,5002,Mata Grande,-9.1148062576418205,-37.725224064891606,686.19433800000002,1,27,1
2705101,5101,Matriz de Camaragibe,-9.1585258247462491,-35.533554829803002,19.251208999999999,9,27,3
2705200,5200,Messias,-9.3918122251095806,-35.840378300500994,148.32161199999999,9,27,3
2705309,5309,Minador do Negrão,-9.3036832606375093,-36.864915772472003,283.78051900000003,5,27,2
2705408,5408,Monteirópolis,-9.6023275388674403,-37.245272098947098,218.27289200000001,4,27,1
2705507,5507,Murici,-9.3163011443468609,-35.947555585677001,84.048232999999996,9,27,3
2705606,5606,Novo Lino,-8.9431588080764399,-35.660963718096596,168.48753400000001,9,27,3
2705705,5705,Olho d'Água das Flores,-9.5336012752746502,-37.297890789796703,276.890717,4,27,1
2705804,5804,Olho d'Água do Casado,-9.5014462652880098,-37.836242816481302,234.59541200000001,2,27,1
2705903,5903,Olho d'Água Grande,-9.5014462652880098,-37.836242816481302,234.59541200000001,7,27,2
2706000,6000,Olivença,-9.5194564833550412,-37.190818718062701,213.27526499999999,4,27,1
2706109,6109,Ouro Branco,-9.163415364026001,-37.354443729023103,381.56712299999998,3,27,1
2706208,6208,Palestina,-9.673097185649139,-37.331136450504104,164.347453,3,27,1
2706307,6307,Palmeira dos Índios,-9.3234485537489302,-36.637360874248699,485.99732299999999,5,27,2
2706406,6406,Pão de Açúcar,-9.7470418502569398,-37.435138856573005,21.075372999999999,3,27,1
2706422,6422,Pariconha,-9.25788438518493,-38.009826071631501,358.61064099999999,1,27,1
2706448,6448,Paripueira,-9.4663134783353602,-35.5591051843043,26.771311000000001,11,27,3
2706505,6505,Passo de Camaragibe,-9.2448466579973108,-35.491275263218597,4.6396309999999996,10,27,3
2706604,6604,Paulo Jacinto,-9.3733643824119,-36.372742094559705,293.59798699999999,5,27,2
2706703,6703,Penedo,-10.2961102979024,-36.580460214090301,6.1437780000000002,13,27,3
2706802,6802,Piaçabuçu,-10.407362426340701,-36.434352008111198,6.1812019999999999,13,27,3
2706901,6901,Pilar,-9.6068942926668406,-35.948517519967801,34.308298999999998,11,27,3
2707008,7008,Pindoba,-9.4762107998014411,-36.286540644345799,297.43792999999999,8,27,3
2707107,7107,Piranhas,-9.6697990595027399,-37.658728437299303,32.733899999999998,2,27,1
2707206,7206,Poço das Trincheiras,-9.3029136554045699,-37.279298052847302,289.44271500000002,3,27,1
2707305,7305,Porto Calvo,-9.0524483141365799,-35.398334455603695,55.555464999999998,9,27,3
2707404,7404,Porto de Pedras,-9.1560861631157788,-35.297015217732799,32.701790000000003,10,27,3
2707503,7503,Porto Real do Colégio,-10.1737325641911,-36.824629291523898,23.131917999999999,13,27,3
2707602,7602,Quebrangulo,-9.3235470553658111,-36.477222076661796,371.21884399999999,5,27,2
2707701,7701,Rio Largo,-9.486157608335839,-35.852422308592402,47.640877000000003,11,27,3
2707800,7800,Roteiro,-9.83218949018835,-35.981210221393297,31.651254999999999,12,27,3
2707909,7909,Santa Luzia do Norte,-9.5967677416694901,-35.823487769863902,23.330307999999999,11,27,3
2708006,8006,Santana do Ipanema,-9.3722843627404,-37.2454070203705,248.302931,3,27,1
2708105,8105,Santana do Mundaú,-9.0602446563169501,-36.195081757520398,372.05998799999998,8,27,3
2708204,8204,São Brás,-10.1203099965729,-36.8989486552451,15.604926000000001,7,27,2
2708303,8303,São José da Laje,-9.0110658818802207,-36.057387732146701,260.71498000000003,8,27,3
2708402,8402,São José da Tapera,-9.5493957404367489,-37.383707765699199,260.49965700000001,3,27,1
2708501,8501,São Luís do Quitunde,-9.3141173692413393,-35.5654908365835,67.585919000000004,9,27,3
2708600,8600,São Miguel dos Campos,-9.7799345761310299,-36.094264274377593,12.431352,12,27,3
2708709,8709,São Miguel dos Milagres,-9.2671862950020696,-35.369119333632398,12.581842,10,27,3
2708808,8808,São Sebastião,-9.9316573889236697,-36.551091902005204,220.435182,6,27,2
2708907,8907,Satuba,-9.5694278677577298,-35.828540227077099,44.294632999999997,11,27,3
2708956,8956,Senador Rui Palmeira,-9.4633914489831188,-37.4536462478126,241.97143700000001,3,27,1
2709004,9004,Tanque d'Arca,-9.5319624423129685,-36.436741595943104,217.568645,5,27,2
2709103,9103,Taquarana,-9.6423201053837904,-36.4967676919619,249.18837199999999,6,27,2
2709152,9152,Teotônio Vilela,-9.9074978830109792,-36.355563142220504,159.00134499999999,12,27,3
2709202,9202,Traipu,-9.9710593820065103,-37.006005672245202,11.406014000000001,7,27,2
2709301,9301,União dos Palmares,-9.1015275880179001,-36.073026262460502,159.64596900000001,8,27,3
2709400,9400,Viçosa,-9.3379856932217802,-36.304307203170097,269.916312,8,27,3
2800100,100,Amparo de São Francisco,-10.133971033901499,-36.927483689180995,23.405571999999999,7,28,3
2800209,209,Aquidabã,-10.292518092223199,-37.022180856078499,220.40976499999999,3,28,2
2800308,308,Aracaju,-10.907215797883499,-37.0482126395123,4.2883420000000001,11,28,3
2800407,407,Arauá,-11.2645047798951,-37.612337434069595,112.324637,12,28,3
2800506,506,Areia Branca,-10.758192250822001,-37.313362600444101,176.62651299999999,4,28,2
2800605,605,Barra dos Coqueiros,-10.906799247084301,-37.041241549282802,2,11,28,3
2800670,670,Boquim,-11.1463916303607,-37.623573477950799,159.98578599999999,12,28,3
2800704,704,Brejo Grande,-10.4189433106341,-36.4718202439579,2.8738860000000002,7,28,3
2801009,1009,Campo do Brito,-10.743335153852401,-37.496356334516399,205.48959400000001,4,28,2
2801108,1108,Canhoba,-10.138743655691,-36.973844975407097,36.995662000000003,7,28,3
2801207,1207,Canindé de São Francisco,-9.6541040672984906,-37.787963722117702,154.4254,1,28,1
2801306,1306,Capela,-10.418860103292401,-37.045249536159702,163.81487899999999,8,28,3
2801405,1405,Carira,-10.375689011728101,-37.608921496412599,266.19433800000002,2,28,1
2801504,1504,Carmópolis,-10.646818583952401,-36.990816185182702,34.505921000000001,10,28,3
2801603,1603,Cedro de São João,-10.247764941500499,-36.884035952851498,11.206168,7,28,3
2801702,1702,Cristinápolis,-11.4735577970762,-37.754659635068002,153.140794,12,28,3
2801900,1900,Cumbe,-10.357025032323699,-37.187899275655198,200.11905300000001,3,28,2
2802007,2007,Divina Pastora,-10.677375700180301,-37.149344960239198,147.57139900000001,8,28,3
2802106,2106,Estância,-11.267948649303099,-37.440010853729198,47.827404999999999,13,28,3
2802205,2205,Feira Nova,-10.2705325209233,-37.316117720692603,214.942173,1,28,1
2802304,2304,Frei Paulo,-10.5400847468847,-37.541876248680303,228.56478899999999,2,28,1
2802403,2403,Gararu,-9.9673514679199506,-37.084372485320401,17.412866000000001,1,28,1
2802502,2502,General Maynard,-10.6865298123962,-36.987984429467097,18.259191000000001,10,28,3
2802601,2601,Gracho Cardoso,-10.6865298123962,-36.987984429467097,18.259191000000001,1,28,1
2802700,2700,Ilha das Flores,-10.434275829882001,-36.538635240921998,6,7,28,3
2802809,2809,Indiaroba,-11.5185072682496,-37.515094792879196,7.0175349999999996,13,28,3
2802908,2908,Itabaiana,-10.6857160383187,-37.426860940332396,191.892989,4,28,2
2803005,3005,Itabaianinha,-11.2767854368944,-37.787411139908201,211.92462399999999,12,28,3
2803104,3104,Itabi,-10.1234895922391,-37.099649952805699,170.960464,1,28,1
2803203,3203,Itaporanga d'Ajuda,-10.9967327673047,-37.307826933068803,11.579321,13,28,3
2803302,3302,Japaratuba,-10.589466814804799,-36.941786303761297,64.197143999999994,9,28,3
2803401,3401,Japoatã,-10.346509914195801,-36.800756464361299,86.578006000000002,9,28,3
2803500,3500,Lagarto,-10.9153009698622,-37.666353409721999,172.294927,6,28,2
2803609,3609,Laranjeiras,-10.7970295089519,-37.160568198674,35.732826000000003,10,28,3
2803708,3708,Macambira,-10.664149973798501,-37.543445391338999,240.788971,4,28,2
2803807,3807,Malhada dos Bois,-10.346451520138201,-36.918902204015701,94.930049999999994,3,28,2
2803906,3906,Malhador,-10.6600442408644,-37.311459944012597,267.49136099999998,4,28,2
2804003,4003,Maruim,-10.736932403567501,-37.083314340649203,8.9508969999999994,10,28,3
2804102,4102,Moita Bonita,-10.5790438595404,-37.345749400663102,221.87319099999999,4,28,2
2804201,4201,Monte Alegre de Sergipe,-10.025861627368,-37.561425847290799,266.25502999999998,1,28,1
2804300,4300,Muribeca,-10.4274274735498,-36.957001437556904,140.643944,3,28,2
2804409,4409,Neópolis,-10.315878227266801,-36.576718179365194,28.567933,7,28,3
2804458,4458,Nossa Senhora Aparecida,-10.394651457410101,-37.454438545997299,216.34119899999999,2,28,1
2804508,4508,Nossa Senhora da Glória,-10.215686849106001,-37.419921459267698,288.43535300000002,1,28,1
2804607,4607,Nossa Senhora das Dores,-10.492054373073401,-37.193711209925503,203.82722100000001,3,28,2
2804706,4706,Nossa Senhora de Lourdes,-10.0786160367075,-37.050472883446496,221.741004,7,28,3
2804805,4805,Nossa Senhora do Socorro,-10.848754175733299,-37.1284961300464,11.053839,11,28,3
2804904,4904,Pacatuba,-10.4498997629294,-36.647986394828301,91.530505000000005,9,28,3
2805000,5000,Pedra Mole,-10.618119160418599,-37.686027213024104,173.89368999999999,2,28,1
2805109,5109,Pedrinhas,-11.193503396117801,-37.6811281603891,169.40227100000001,12,28,3
2805208,5208,Pinhão,-10.566689953153102,-37.722110720535603,250.177504,2,28,1
2805307,5307,Pirambu,-10.741056155489501,-36.8597462116876,3.419762,9,28,3
2805406,5406,Poço Redondo,-9.8057902082737201,-37.684213711804901,181.90928099999999,1,28,1
2805505,5505,Poço Verde,-10.707598648852199,-38.176658221315797,263.31545599999998,5,28,2
2805604,5604,Porto da Folha,-9.9192588723614605,-37.276634849480494,56.909706,1,28,1
2805703,5703,Propriá,-10.208207315313699,-36.842099359098803,13.917535000000001,7,28,3
2805802,5802,Riachão do Dantas,-10.9295687766123,-37.930675275329101,427.73665299999999,6,28,2
2805901,5901,Riachuelo,-10.731651298452499,-37.193456832585504,9.5525540000000007,10,28,3
2806008,6008,Ribeirópolis,-10.545190469321499,-37.432939029882405,298.44828799999999,2,28,1
2806107,6107,Rosário do Catete,-10.6945899789946,-37.031322864872905,16.872275999999999,10,28,3
2806206,6206,Salgado,-11.022118774904101,-37.477755358888004,107.12150099999999,12,28,3
2806305,6305,Santa Luzia do Itanhy,-11.3533173973413,-37.449842180207597,22.811689000000001,13,28,3
2806404,6404,Santana do São Francisco,-10.2876719724288,-36.599579347995601,15.393034999999999,7,28,3
2806503,6503,Santa Rosa de Lima,-10.6462336647079,-37.197731845622698,70.781249000000003,8,28,3
2806602,6602,Santo Amaro das Brotas,-10.7820113826258,-37.056311097655701,20.494979000000001,10,28,3
2806701,6701,São Cristóvão,-11.0136768571472,-37.209498783942301,6.2785669999999998,11,28,3
2806800,6800,São Domingos,-10.792325783411501,-37.568429204533899,209.436104,4,28,2
2806909,6909,São Francisco,-10.346486452678201,-36.886239660889402,107.008235,9,28,3
2807006,7006,São Miguel do Aleixo,-10.387772194822301,-37.383976449416402,194.85416599999999,3,28,2
2807105,7105,Simão Dias,-10.7380617976536,-37.8094305822503,265.83498700000001,5,28,2
2807204,7204,Siriri,-10.605035573100601,-37.112225340760901,86.323905999999994,8,28,3
2807303,7303,Telha,-10.2091732236821,-36.8838500415646,16.472615999999999,7,28,3
2807402,7402,Tobias Barreto,-10.9207727325172,-38.0557627073959,220.49177900000001,5,28,2
2807501,7501,Tomar do Geru,-11.3680522747437,-37.845370775272301,179.415592,12,28,3
2807600,7600,Umbaúba,-11.379872469684701,-37.661146673061701,146.04302100000001,12,28,3
2900108,108,Abaíra,-13.2535318932762,-41.661608480235998,674.22365600000001,23,29,6
2900207,207,Abaré,-8.7234182456863394,-39.116587939642798,316.38199400000002,5,29,2
2900306,306,Acajutiba,-11.6626128300483,-38.018286370579595,183.92838399999999,17,29,4
2900355,355,Adustina,-10.529571570020201,-38.115505834782496,280.71024799999998,15,29,4
2900405,405,Água Fria,-11.872930997579099,-38.768077795004295,299.88598100000002,12,29,3
2900504,504,Érico Cardoso,-13.422347795301601,-42.136163733310894,726.67697499999997,25,29,6
2900603,603,Aiquara,-14.1272774885543,-39.885778009122902,155.101843,24,29,6
2900702,702,Alagoinhas,-12.1341825924055,-38.422615769339494,141.137056,17,29,4
2900801,801,Alcobaça,-17.5189333438062,-39.1942143206578,6.3989409999999998,32,29,7
2900900,900,Almadina,-14.7060477475217,-39.6359031752447,290.725503,31,29,7
2901007,1007,Amargosa,-13.0344513621971,-39.598122503489499,393.84349900000001,24,29,6
2901106,1106,Amélia Rodrigues,-12.4001884013071,-38.755556916441705,203.61051800000001,19,29,5
2901155,1155,América Dourada,-11.449645864775901,-41.437163279123702,688.06895799999995,9,29,3
2901205,1205,Anagé,-14.611325592493699,-41.1271131685047,390.04906,28,29,6
2901304,1304,Andaraí,-12.801350646024099,-41.324641803998801,416.653209,23,29,6
2901353,1353,Andorinha,-10.344240041534601,-39.832335701010095,414.54990400000003,8,29,3
2901403,1403,Angical,-12.0066827725325,-44.695823482707304,471,2,29,1
2901502,1502,Anguera,-12.1495870700754,-39.248498918282202,238.08126200000001,12,29,3
2901601,1601,Antas,-10.4127021692653,-38.331041678334699,432.82689900000003,15,29,4
2901700,1700,Antônio Cardoso,-12.434838909476801,-39.118661535461399,167.95566099999999,12,29,3
2901809,1809,Antônio Gonçalves,-10.575797791294399,-40.275658698580401,500.56410899999997,8,29,3
2901908,1908,Aporá,-11.6553942918973,-38.0799953494517,190.10981200000001,17,29,4
2901957,1957,Apuarema,-13.853228848819001,-39.742132116504699,272.54863599999999,24,29,6
2902005,2005,Aracatu,-14.426630241995699,-41.461685320657402,737.28201100000001,27,29,6
2902054,2054,Araçás,-12.215199667549101,-38.198288017194905,70.622275999999999,17,29,4
2902104,2104,Araci,-11.3357278753122,-38.9609581594029,267.938939,16,29,4
2902203,2203,Aramari,-12.088182978308701,-38.503066354208698,216.23601099999999,17,29,4
2902252,2252,Arataca,-15.260872997350999,-39.413281565712602,158.917844,31,29,7
2902302,2302,Aratuípe,-13.080596541012699,-39.0029108659812,5.2203569999999999,20,29,5
2902401,2401,Aurelino Leal,-14.316949447956901,-39.321996637705901,48.172479000000003,31,29,7
2902500,2500,Baianópolis,-12.304124700793899,-44.536098046718699,672.20229800000004,1,29,1
2902609,2609,Baixa Grande,-11.959357488972401,-40.166860909513197,365.26104299999997,11,29,3
2902658,2658,Banzaê,-10.5740919358198,-38.611869630572905,340.62453099999999,15,29,4
2902708,2708,Barra,-11.088954820546199,-43.143638552458597,409.89413500000001,6,29,2
2902807,2807,Barra da Estiva,-13.6202045630406,-41.331695870489597,1038.8795689999999,23,29,6
2902906,2906,Barra do Choça,-14.864273042783001,-40.576372989598703,874.56816200000003,28,29,6
2903003,3003,Barra do Mendes,-11.8088282812611,-42.059128415682601,722.08057099999996,9,29,3
2903102,3102,Barra do Rocha,-14.210029248501,-39.601386089866004,121.43988,31,29,7
2903201,3201,Barreiras,-12.2239516245488,-45.026123730677803,486.25891000000001,1,29,1
2903235,3235,Barro Alto,-11.7610639229593,-41.912096064752596,701.39265999999998,9,29,3
2903276,3276,Barrocas,-11.529112852078301,-39.078668880918201,379.54700400000002,16,29,4
2903300,3300,Barro Preto,-14.8097543871027,-39.473334671380101,146.38354699999999,31,29,7
2903409,3409,Belmonte,-15.8613964917869,-38.880303238560103,5.3115839999999999,31,29,7
2903508,3508,Belo Campo,-15.033496197201201,-41.260033479020301,846.984105,28,29,6
2903607,3607,Biritinga,-11.620110262981601,-38.812158922897503,256.06706500000001,16,29,4
2903706,3706,Boa Nova,-14.3626079430408,-40.200521893825403,693.01282500000002,28,29,6
2903805,3805,Boa Vista do Tupim,-12.6613221925482,-40.605742824047304,319.06720799999999,11,29,3
2903904,3904,Bom Jesus da Lapa,-13.254114373090101,-43.417141642139001,436.92887500000001,7,29,2
2903953,3953,Bom Jesus da Serra,-14.3729222943841,-40.501176329753001,642.00043000000005,28,29,6
2904001,4001,Boninal,-12.819445426509999,-41.720227024268901,1029.1801069999999,23,29,6
2904050,4050,Bonito,-11.969572502091101,-41.268402788150503,983.31187599999998,23,29,6
2904100,4100,Boquira,-12.842449578,-42.718531369636594,630.62308399999995,22,29,6
2904209,4209,Botuporã,-13.380866213678301,-42.529277558966797,645.26169100000004,22,29,6
2904308,4308,Brejões,-13.105536483186,-39.793491592657304,589.388013,24,29,6
2904407,4407,Brejolândia,-12.486693342119001,-43.9656645942921,537.20205099999998,2,29,1
2904506,4506,Brotas de Macaúbas,-12.0026355373041,-42.624691289343097,813.09515899999997,22,29,6
2904605,4605,Brumado,-14.205438240659699,-41.667069503666397,440.086521,27,29,6
2904704,4704,Buerarema,-14.956440836604601,-39.302519605787097,115.229004,31,29,7
2904753,4753,Buritirama,-10.711791466319399,-43.631380898239804,487.09009600000002,6,29,2
2904803,4803,Caatiba,-14.978550635183899,-40.410272475343803,339.93754300000001,28,29,6
2904852,4852,Cabaceiras do Paraguaçu,-12.537135785354101,-39.186713092240396,196.02796499999999,20,29,5
2904902,4902,Cachoeira,-12.551232477687799,-38.942961429267797,209.731424,20,29,5
2905008,5008,Caculé,-14.5042061971359,-42.221414099608701,589.34576200000004,26,29,6
2905107,5107,Caém,-11.0930915174846,-40.437311940715404,485.38196199999999,10,29,3
2905156,5156,Caetanos,-14.3385629673677,-40.909289639225697,421.69993799999997,28,29,6
2905206,5206,Caetité,-14.2612226717096,-42.524388029892101,883.88511000000005,26,29,6
2905305,5305,Cafarnaum,-11.691356219057699,-41.472221513328499,764.33374800000001,9,29,3
2905404,5404,Cairu,-13.4876034013497,-39.043254355085203,17.519279999999998,30,29,7
2905503,5503,Caldeirão Grande,-11.022155776889599,-40.307370359495998,465.18903699999998,10,29,3
2905602,5602,Camacan,-15.417626851830999,-39.496367331491705,161.84497200000001,31,29,7
2905701,5701,Camaçari,-12.820965299999999,-38.246214581501995,7.9720180000000003,21,29,5
2905800,5800,Camamu,-14.043702968017699,-39.009304135688403,48.049829000000003,30,29,7
2905909,5909,Campo Alegre de Lourdes,-9.5171541139999398,-43.012298439090401,475.44412999999997,4,29,2
2906006,6006,Campo Formoso,-10.505661554543799,-40.318820987099905,600.61718299999995,8,29,3
2906105,6105,Canápolis,-13.075911497672401,-44.2050289853753,703.49628499999994,3,29,1
2906204,6204,Canarana,-11.6875833139667,-41.765492231986705,708.19366100000002,9,29,3
2906303,6303,Canavieiras,-15.679777476531401,-38.947375874639604,7.9211830000000001,31,29,7
2906402,6402,Candeal,-11.8049702300289,-39.123718495476396,245.41724400000001,16,29,4
2906501,6501,Candeias,-12.6719227052682,-38.543596267525395,110.386656,21,29,5
2906600,6600,Candiba,-14.4131865031095,-42.864402335239902,588.23558000000003,26,29,6
2906709,6709,Cândido Sales,-15.506066350790299,-41.241117594583102,668.96069499999999,28,29,6
2906808,6808,Cansanção,-10.666749914865701,-39.496605006460705,397.14402999999999,14,29,4
2906824,6824,Canudos,-9.8906729609417994,-39.024071242688997,373.68641400000001,14,29,4
2906857,6857,Capela do Alto Alegre,-11.670081643326199,-39.835355309102802,393.677459,16,29,4
2906873,6873,Capim Grosso,-11.381574457644899,-40.011000611717499,418.66926799999999,10,29,3
2906899,6899,Caraíbas,-14.722069493739999,-41.265431323669205,446.007294,27,29,6
2906907,6907,Caravelas,-17.733370527489502,-39.253382221372199,6.0026599999999997,32,29,7
2907004,7004,Cardeal da Silva,-11.940767406360699,-37.945476582969796,62.451149000000001,18,29,4
2907103,7103,Carinhanha,-14.3020069035503,-43.7617772009392,446.45214600000003,7,29,2
2907202,7202,Casa Nova,-9.6172043166773911,-41.799421279797102,400.73491200000001,4,29,2
2907301,7301,Castro Alves,-12.765832636912402,-39.426519430321996,254.853072,20,29,5
2907400,7400,Catolândia,-12.316005938494699,-44.859770283359403,606.17602099999999,1,29,1
2907509,7509,Catu,-12.4022679716818,-38.463651299552097,103.955573,19,29,5
2907558,7558,Caturama,-13.3282013504011,-42.2964066437467,589.26806699999997,22,29,6
2907608,7608,Central,-11.137988582854,-42.112348975140101,705.72413100000006,9,29,3
2907707,7707,Chorrochó,-8.9754778040128809,-39.102370077415102,338.57391699999999,5,29,2
2907806,7806,Cícero Dantas,-10.5921715319251,-38.383419127869601,439.95569799999998,15,29,4
2907905,7905,Cipó,-11.1011435641446,-38.517129397940501,131.04821699999999,15,29,4
2908002,8002,Coaraci,-14.6368142028023,-39.552304255924405,203.23397700000001,31,29,7
2908101,8101,Cocos,-14.171077545217099,-44.545668858122198,629.15385300000003,3,29,1
2908200,8200,Conceição da Feira,-12.503991911881,-38.999780798243705,229.61614800000001,12,29,3
2908309,8309,Conceição do Almeida,-12.8423983454196,-39.2245634279626,212.67534000000001,20,29,5
2908408,8408,Conceição do Coité,-11.5618258458634,-39.281684178227799,421.784086,16,29,4
2908507,8507,Conceição do Jacuípe,-12.322946459029001,-38.763673716522696,205.126237,12,29,3
2908606,8606,Conde,-11.813431761046301,-37.6069779820631,6.7954360000000005,18,29,4
2908705,8705,Condeúba,-14.890410364848499,-41.970809538344696,646.54953399999999,27,29,6
2908804,8804,Contendas do Sincorá,-13.7498201449341,-41.150220282316198,356.32181200000002,23,29,6
2908903,8903,Coração de Maria,-12.2479210100615,-38.750516547366594,236.87555599999999,12,29,3
2909000,9000,Cordeiros,-15.0372341089128,-41.935733906734804,714.72994900000003,27,29,6
2909109,9109,Coribe,-13.827841605821499,-44.453036434916896,673.81045500000005,3,29,1
2909208,9208,Coronel João Sá,-10.279395400226001,-37.932964337614102,206.50494399999999,13,29,4
2909307,9307,Correntina,-13.3417718212105,-44.641086701211002,574.45624599999996,3,29,1
2909406,9406,Cotegipe,-12.0285973836155,-44.252476137662299,475.68198599999999,2,29,1
2909505,9505,Cravolândia,-13.362623064040299,-39.812711748674602,471.81372399999998,24,29,6
2909604,9604,Crisópolis,-11.517789923610101,-38.151715817306602,183.218234,17,29,4
2909703,9703,Cristópolis,-12.2197714721146,-44.278317419609294,751.67019100000005,2,29,1
2909802,9802,Cruz das Almas,-12.663786212775699,-39.100736142830606,223,20,29,5
2909901,9901,Curaçá,-8.9890321179735508,-39.908081018942994,358.22936800000002,4,29,2
2910008,10008,Dário Meira,-14.435047438823499,-39.902465652841293,180.840238,28,29,6
2910057,10057,Dias d'Ávila,-14.435047438823499,-39.902465652841293,180.840238,21,29,5
2910107,10107,Dom Basílio,-13.7633265545771,-41.770877580695696,441.05367999999999,25,29,6
2910206,10206,Dom Macedo Costa,-12.911489262312999,-39.188094169582001,165.85244599999999,20,29,5
2910305,10305,Elísio Medrado,-12.943325838209299,-39.520485555149598,376.47301800000002,12,29,3
2910404,10404,Encruzilhada,-15.534580180260701,-40.909120750111398,641.35966099999996,29,29,6
2910503,10503,Entre Rios,-11.9372613704434,-38.078777019756004,109.32593300000001,18,29,4
2910602,10602,Esplanada,-11.799409496061999,-37.944981474098604,157.06055900000001,18,29,4
2910701,10701,Euclides da Cunha,-10.505818063651899,-39.014248725136305,474.01824800000003,14,29,4
2910727,10727,Eunápolis,-16.375167232256398,-39.584171940986394,189.78662800000001,32,29,7
2910750,10750,Fátima,-10.6001702140173,-38.208674782863,344.57263999999998,15,29,4
2910776,10776,Feira da Mata,-14.210564505837201,-44.283463938436995,481.23451399999999,7,29,2
2910800,10800,Feira de Santana,-12.266895119510201,-39.207265562845201,202.28740300000001,12,29,3
2910859,10859,Filadélfia,-10.7384641099353,-40.137826876783699,421.89272,8,29,3
2910909,10909,Firmino Alves,-14.9849353752521,-39.9214417636272,305.26525900000001,31,29,7
2911006,11006,Floresta Azul,-14.862798396622701,-39.656523587408905,191.586264,31,29,7
2911105,11105,Formosa do Rio Preto,-11.047032490667899,-45.190990909729003,495.54556400000001,1,29,1
2911204,11204,Gandu,-13.7437807885113,-39.486324079291798,158.656138,31,29,7
2911253,11253,Gavião,-11.4708954591253,-39.786112929978998,299.95811600000002,16,29,4
2911303,11303,Gentio do Ouro,-11.2992564341525,-42.658799174894803,874.01348399999995,9,29,3
2911402,11402,Glória,-9.3401731836454491,-38.2592732301041,258.49666000000002,5,29,2
2911501,11501,Gongogi,-14.3237132993301,-39.467239654953097,92.820674999999994,31,29,7
2911600,11600,Governador Mangabeira,-12.601553838445,-39.034023614801299,218.36684299999999,20,29,5
2911659,11659,Guajeru,-14.546962271672299,-41.937148166857497,622.67722600000002,27,29,6
2911709,11709,Guanambi,-14.2811013650687,-42.698703798246498,583.23782700000004,26,29,6
2911808,11808,Guaratinga,-16.574042897008898,-40.095211251816501,237.52838,32,29,7
2911857,11857,Heliópolis,-10.675298788028499,-38.2802330422697,301.30148800000001,15,29,4
2911907,11907,Iaçu,-12.769137786530599,-40.2133652349888,241.815348,11,29,3
2912004,12004,Ibiassucê,-14.2767025345281,-42.255774354665206,632.46089199999994,26,29,6
2912103,12103,Ibicaraí,-14.865763141379301,-39.591541203488099,166.025959,31,29,7
2912202,12202,Ibicoara,-13.4263272087783,-41.272065808078501,955.722083,23,29,6
2912301,12301,Ibicuí,-14.843090365087599,-39.989832105684698,358.99257,28,29,6
2912400,12400,Ibipeba,-11.637526443155801,-42.011248439896001,699.96786099999997,9,29,3
2912509,12509,Ibipitanga,-12.879106145324199,-42.491228741241798,498.783344,22,29,6
2912608,12608,Ibiquera,-12.6499286126214,-40.935421001892102,561.33408799999995,11,29,3
2912707,12707,Ibirapitanga,-14.1650324961225,-39.374466532740101,98.345331000000002,31,29,7
2912806,12806,Ibirapuã,-17.684197144216498,-40.106309411541901,145.18276700000001,32,29,7
2912905,12905,Ibirataia,-13.933317500522399,-39.624407737456195,170.962312,31,29,7
2913002,13002,Ibitiara,-12.645513704239201,-42.213294323498999,918.59335099999998,22,29,6
2913101,13101,Ibititá,-11.5527707224075,-41.9751521500745,786.10149999999999,9,29,3
